22,12:45:37 AM,00:15:fa:d8:bb:00,88:b4:a6:0f:95:80,802.11,-75 dBm,0.377638,Probe Response,,,,Internet,1,,
23,12:45:38 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-71 dBm,1.076961,Probe Response,,,,Internet,1,,
24,12:45:39 AM,00:26:0a:ec:cb:a0,da:a1:19:6d:49:94,802.11,-85 dBm,0.351757,Probe Response,,,,Internet,1,,
25,12:45:39 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.07338,Probe Request,,,,,1,,
26,12:45:39 AM,00:26:0a:ec:cb:a0,14:d1:1f:70:40:39,802.11,-87 dBm,0.004122,Probe Response,,,,Internet,1,,
27,12:45:39 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.006093,Probe Request,,,,,1,,
28,12:45:39 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.009984,Probe Request,,,,,1,,
29,12:45:39 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,0.031307,Probe Response,,,,Internet,1,,
30,12:45:39 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,0.022694,Probe Response,,,,Internet,1,,
31,12:45:39 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,0.042266,Probe Response,,,,Internet,1,,
32,12:45:39 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-73 dBm,0.1578,Probe Response,,,,Internet,1,,
33,12:45:39 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,0.013159,Probe Response,,,,Internet,1,,
34,12:45:41 AM,da:a1:19:d8:6b:44,ff:ff:ff:ff:ff:ff,802.11,-79 dBm,2.325398,Probe Request,,,,,1,,
35,12:45:41 AM,da:a1:19:d8:6b:44,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.008473,Probe Request,,,,,1,,
36,12:45:44 AM,00:26:0a:ec:cb:a0,da:a1:19:1e:35:20,802.11,-85 dBm,2.28342,Probe Response,,,,Internet,1,,
37,12:45:44 AM,da:a1:19:1e:35:20,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.057232,Probe Request,,,,,1,,
38,12:45:44 AM,00:26:0a:ec:cb:a0,da:a1:19:1e:35:20,802.11,-85 dBm,0.001564,Probe Response,,,,Internet,1,,
39,12:45:44 AM,00:26:0a:ec:cb:a0,78:f8:82:a1:26:92,802.11,-87 dBm,0.263547,Probe Response,,,,Internet,1,,
40,12:45:44 AM,00:26:0a:ec:cb:a0,78:f8:82:a1:26:92,802.11,-87 dBm,0.033825,Probe Response,,,,Internet,1,,
41,12:45:44 AM,02:37:2a:ad:4e:94,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.171538,Probe Request,,,,,1,,
42,12:45:44 AM,02:37:2a:ad:4e:94,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.037862,Probe Request,,,,,1,,
43,12:45:44 AM,00:26:0a:ec:cb:a0,02:37:2a:ad:4e:94,802.11,-87 dBm,0.003453,Probe Response,,,,Internet,1,,
44,12:45:45 AM,00:17:5a:10:27:90,88:b4:a6:78:72:26,802.11,-89 dBm,0.451704,Probe Response,,,,Internet,1,,
45,12:45:47 AM,da:a1:19:8a:95:09,ff:ff:ff:ff:ff:ff,802.11,-69 dBm,2.063142,Probe Request,,,,Internet,1,,
46,12:45:47 AM,da:a1:19:8a:95:09,ff:ff:ff:ff:ff:ff,802.11,-69 dBm,0.000946,Probe Request,,,,,1,,
47,12:45:47 AM,da:a1:19:8a:95:09,ff:ff:ff:ff:ff:ff,802.11,-69 dBm,0.023002,Probe Request,,,,Internet,1,,
48,12:45:47 AM,da:a1:19:8a:95:09,ff:ff:ff:ff:ff:ff,802.11,-69 dBm,0.000924,Probe Request,,,,,1,,
49,12:45:47 AM,08:ee:8b:6c:0e:6f,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.614866,Probe Request,,,,Internet,1,,
50,12:45:47 AM,08:ee:8b:6c:0e:6f,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.020372,Probe Request,,,,Internet,1,,
51,12:45:49 AM,64:5a:04:97:2d:ba,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,1.085489,Probe Request,,,,Internet,1,,
52,12:45:49 AM,00:26:0a:ec:cb:a0,64:5a:04:97:2d:ba,802.11,-87 dBm,0.001541,Probe Response,,,,Internet,1,,
53,12:45:50 AM,da:a1:19:07:98:09,ff:ff:ff:ff:ff:ff,802.11,-73 dBm,1.581611,Probe Request,,,,,1,,
54,12:45:50 AM,da:a1:19:07:98:09,ff:ff:ff:ff:ff:ff,802.11,-69 dBm,0.020011,Probe Request,,,,,1,,
55,12:45:51 AM,8c:3a:e3:5d:71:8e,ff:ff:ff:ff:ff:ff,802.11,-77 dBm,0.727828,Probe Request,,,,Internet,1,,
56,12:45:51 AM,8c:3a:e3:5d:71:8e,ff:ff:ff:ff:ff:ff,802.11,-77 dBm,0.010361,Probe Request,,,,Internet,1,,
57,12:45:51 AM,40:4e:36:89:89:68,ff:ff:ff:ff:ff:ff,802.11,-73 dBm,0.462577,Probe Request,,,,,1,,
58,12:45:52 AM,8c:3a:e3:5d:71:8e,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.975417,Probe Request,,,,Internet,1,,
59,12:45:52 AM,00:26:0a:ec:cb:a0,8c:3a:e3:5d:71:8e,802.11,-87 dBm,0.001553,Probe Response,,,,Internet,1,,
60,12:45:54 AM,00:26:0a:ec:cb:a0,da:a1:19:5f:e3:c2,802.11,-89 dBm,1.398474,Probe Response,,,,Internet,1,,
61,12:45:54 AM,00:26:0a:ec:cb:a0,da:a1:19:5f:e3:c2,802.11,-87 dBm,0.030273,Probe Response,,,,Internet,1,,
62,12:45:54 AM,da:a1:19:5f:e3:c2,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.031146,Probe Request,,,,,1,,
63,12:45:54 AM,da:a1:19:5f:e3:c2,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.030132,Probe Request,,,,,1,,
64,12:45:55 AM,8c:3a:e3:5d:71:8e,ff:ff:ff:ff:ff:ff,802.11,-79 dBm,1.350932,Probe Request,,,,Internet,1,,
65,12:45:55 AM,80:a5:89:62:54:95,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.126947,Probe Request,,,,Internet,1,,
66,12:45:55 AM,80:a5:89:62:54:95,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.021589,Probe Request,,,,Internet,1,,
67,12:45:55 AM,04:56:04:bd:cb:fe,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.006845,Probe Request,ALLVIEW,P9_Energy_mini,Telephone,,1,P9_Energy_mini,Smartphone - dual mode
68,12:45:55 AM,00:26:0a:ec:cb:a0,04:56:04:bd:cb:fe,802.11,-89 dBm,0.001585,Probe Response,,,,Internet,1,,
69,12:45:55 AM,04:56:04:bd:cb:fe,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.004177,Probe Request,ALLVIEW,P9_Energy_mini,Telephone,,1,P9_Energy_mini,Smartphone - dual mode
70,12:45:55 AM,00:26:0a:ec:cb:a0,ec:1f:72:f0:89:0b,802.11,-89 dBm,0.187683,Probe Response,,,,Internet,1,,
71,12:45:57 AM,da:a1:19:f5:26:7c,ff:ff:ff:ff:ff:ff,802.11,-67 dBm,1.10264,Probe Request,,,,Internet,1,,
72,12:45:57 AM,da:a1:19:f5:26:7c,ff:ff:ff:ff:ff:ff,802.11,-69 dBm,0.000626,Probe Request,,,,,1,,
73,12:45:57 AM,04:d6:aa:9a:f5:9a,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.595681,Probe Request,,,,Internet,1,,
74,12:45:58 AM,00:15:fa:d8:bb:00,88:b4:a6:ea:96:4a,802.11,-71 dBm,0.913857,Probe Response,,,,Internet,1,,
75,12:45:59 AM,00:15:fa:d8:bb:00,8c:3a:e3:5d:71:8e,802.11,-77 dBm,0.615244,Probe Response,,,,Internet,1,,
76,12:45:59 AM,8c:3a:e3:5d:71:8e,ff:ff:ff:ff:ff:ff,802.11,-79 dBm,0.582019,Probe Request,,,,Internet,1,,
77,12:45:59 AM,8c:3a:e3:5d:71:8e,ff:ff:ff:ff:ff:ff,802.11,-79 dBm,0.010361,Probe Request,,,,Internet,1,,
78,12:46:01 AM,08:ee:8b:6c:0e:6f,ff:ff:ff:ff:ff:ff,802.11,-93 dBm,1.26578,Probe Request,,,,Internet,1,,
79,12:46:05 AM,00:15:fa:d8:bb:00,da:a1:19:96:4f:b4,802.11,-81 dBm,4.462746,Probe Response,,,,Internet,1,,
80,12:46:05 AM,da:a1:19:96:4f:b4,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.060846,Probe Request,,,,,1,,
81,12:46:06 AM,02:37:17:eb:36:0c,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,1.243796,Probe Request,,,,,1,,
82,12:46:07 AM,08:ee:8b:6c:0e:6f,ff:ff:ff:ff:ff:ff,802.11,-93 dBm,0.866993,Probe Request,,,,Internet,1,,
83,12:46:07 AM,da:a1:19:f8:2c:91,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.002673,Probe Request,,,,Internet,1,,
84,12:46:07 AM,da:a1:19:f8:2c:91,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.000644,Probe Request,,,,,1,,
85,12:46:08 AM,80:35:c1:79:d2:b8,ff:ff:ff:ff:ff:ff,802.11,-91 dBm,0.332171,Probe Request,,,,Internet,1,,
86,12:46:08 AM,80:35:c1:79:d2:b8,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.015412,Probe Request,,,,Internet,1,,
87,12:46:08 AM,4e:46:3e:f8:e7:21,ff:ff:ff:ff:ff:ff,802.11,-97 dBm,0.217506,Probe Request,,,,,1,,
88,12:46:08 AM,80:35:c1:79:d2:b8,ff:ff:ff:ff:ff:ff,802.11,-91 dBm,0.173445,Probe Request,,,,Internet,1,,
89,12:46:08 AM,80:35:c1:79:d2:b8,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.014992,Probe Request,,,,Internet,1,,
90,12:46:10 AM,da:a1:19:6d:13:11,ff:ff:ff:ff:ff:ff,802.11,-95 dBm,2.146136,Probe Request,,,,,1,,
91,12:46:15 AM,04:56:04:bd:cb:fe,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,5.081165,Probe Request,ALLVIEW,P9_Energy_mini,Telephone,,1,P9_Energy_mini,Smartphone - dual mode
92,12:46:16 AM,00:15:fa:d8:bb:00,4c:66:41:c5:e6:e2,802.11,-75 dBm,0.660909,Probe Response,,,,Internet,1,,
93,12:46:16 AM,00:15:fa:d8:bb:00,da:a1:19:79:c6:38,802.11,-91 dBm,0.678148,Probe Response,,,,Internet,1,,
94,12:46:19 AM,00:15:fa:d8:bb:00,a4:50:46:43:3c:a7,802.11,-83 dBm,1.996672,Probe Response,,,,Internet,1,,
95,12:46:19 AM,00:15:fa:d8:bb:00,a4:50:46:43:3c:a7,802.11,-75 dBm,0.002918,Probe Response,,,,Internet,1,,
96,12:46:19 AM,a4:50:46:43:3c:a7,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.328112,Probe Request,,,,,1,,
97,12:46:19 AM,a4:50:46:43:3c:a7,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.020447,Probe Request,,,,,1,,
98,12:46:19 AM,a4:50:46:43:3c:a7,ff:ff:ff:ff:ff:ff,802.11,-79 dBm,0.147244,Probe Request,,,,,1,,
99,12:46:20 AM,da:a1:19:13:9f:bb,ff:ff:ff:ff:ff:ff,802.11,-93 dBm,1.128192,Probe Request,,,,,1,,
100,12:46:24 AM,00:15:fa:d8:bb:00,da:a1:19:b1:1d:f0,802.11,-83 dBm,3.734645,Probe Response,,,,Internet,1,,
101,12:46:24 AM,00:15:fa:d8:bb:00,da:a1:19:b1:1d:f0,802.11,-73 dBm,0.048445,Probe Response,,,,Internet,1,,
102,12:46:27 AM,e8:50:8b:2c:61:34,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,3.459877,Probe Request,,,,Internet,1,,
103,12:46:27 AM,e8:50:8b:2c:61:34,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.019469,Probe Request,,,,Internet,1,,
104,12:46:28 AM,d8:c4:e9:ad:1a:e4,ff:ff:ff:ff:ff:ff,802.11,-95 dBm,0.724627,Probe Request,,,,Internet,1,,
105,12:46:30 AM,da:a1:19:1e:9f:1f,ff:ff:ff:ff:ff:ff,802.11,-93 dBm,2.039775,Probe Request,,,,,1,,
106,12:46:31 AM,80:35:c1:79:d2:b8,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,1.042811,Probe Request,,,,Internet,1,,
107,12:46:32 AM,80:35:c1:79:d2:b8,ff:ff:ff:ff:ff:ff,802.11,-95 dBm,0.789483,Probe Request,,,,,1,,
108,12:46:32 AM,80:4e:70:03:72:04,ff:ff:ff:ff:ff:ff,802.11,-77 dBm,0.010836,Probe Request,,,,,1,,
109,12:46:32 AM,80:4e:70:03:72:04,ff:ff:ff:ff:ff:ff,802.11,-77 dBm,0.040396,Probe Request,,,,,1,,
110,12:46:34 AM,9e:12:56:7a:53:3b,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,1.443887,Probe Request,,,,,1,,
111,12:46:36 AM,a4:50:46:43:3c:a7,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,2.650099,Probe Request,,,,Internet5G,1,,
112,12:46:36 AM,a4:50:46:43:3c:a7,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.013985,Probe Request,,,,Internet5G,1,,
113,12:46:45 AM,08:f6:9c:4f:e4:82,ff:ff:ff:ff:ff:ff,802.11,-75 dBm,8.406886,Probe Request,,,,Internet,1,,
114,12:46:45 AM,00:15:fa:d8:bb:00,da:a1:19:f0:62:fb,802.11,-77 dBm,0.082167,Probe Response,,,,Internet,1,,
115,12:46:45 AM,da:a1:19:f0:62:fb,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.015213,Probe Request,,,,Internet,1,,
116,12:46:45 AM,da:a1:19:f0:62:fb,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.000645,Probe Request,,,,,1,,
117,12:46:45 AM,00:15:fa:d8:bb:00,da:a1:19:89:10:1b,802.11,-77 dBm,0.53139,Probe Response,,,,Internet,1,,
118,12:46:45 AM,00:15:fa:d8:bb:00,da:a1:19:89:10:1b,802.11,-77 dBm,0.072645,Probe Response,,,,Internet,1,,
119,12:46:45 AM,00:15:fa:d8:bb:00,da:a1:19:89:10:1b,802.11,-77 dBm,0.166016,Probe Response,,,,Internet,1,,
120,12:46:48 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,2.518176,Probe Response,,,,Internet,1,,
121,12:46:48 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.206604,Probe Request,,,,,1,,
122,12:46:48 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-77 dBm,0.032242,Probe Response,,,,Internet,1,,
123,12:46:50 AM,00:15:fa:d8:bb:00,08:f6:9c:4f:e4:82,802.11,-77 dBm,1.712409,Probe Response,,,,Internet,1,,
124,12:46:50 AM,00:15:fa:d8:bb:00,08:f6:9c:4f:e4:82,802.11,-77 dBm,0.013761,Probe Response,,,,Internet,1,,
125,12:46:50 AM,00:15:fa:d8:bb:00,08:f6:9c:4f:e4:82,802.11,-77 dBm,0.227973,Probe Response,,,,Internet,1,,
126,12:46:50 AM,08:f6:9c:4f:e4:82,ff:ff:ff:ff:ff:ff,802.11,-79 dBm,0.007711,Probe Request,,,,Internet,1,,
127,12:46:50 AM,08:f6:9c:4f:e4:82,ff:ff:ff:ff:ff:ff,802.11,-77 dBm,0.010553,Probe Request,,,,Internet,1,,
128,12:46:50 AM,00:15:fa:d8:bb:00,e8:50:8b:2c:61:34,802.11,-75 dBm,0.204976,Probe Response,,,,Internet,1,,
129,12:46:51 AM,e8:50:8b:2c:61:34,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.12901,Probe Request,,,,wifihostovska6,1,,
130,12:46:51 AM,e8:50:8b:2c:61:34,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.001168,Probe Request,,,,,1,,
131,12:46:51 AM,e8:50:8b:2c:61:34,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.01776,Probe Request,,,,Tanar,1,,
132,12:46:51 AM,e8:50:8b:2c:61:34,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.00246,Probe Request,,,,,1,,
133,12:46:52 AM,d8:c4:e9:ad:1a:e4,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,1.240905,Probe Request,,,,Internet,1,,
134,12:46:52 AM,d8:c4:e9:ad:1a:e4,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.018826,Probe Request,,,,Internet,1,,
135,12:46:54 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,2.279369,Probe Response,,,,Internet,1,,
136,12:46:54 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,0.004649,Probe Response,,,,Internet,1,,
137,12:46:54 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-77 dBm,0.009496,Probe Response,,,,Internet,1,,
138,12:46:54 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,0.095266,Probe Response,,,,Internet,1,,
139,12:46:54 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.131652,Probe Request,,,,,1,,
140,12:46:54 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.010022,Probe Request,,,,,1,,
141,12:46:54 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.02031,Probe Request,,,,,1,,
142,12:46:54 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.022707,Probe Request,,,,,1,,
143,12:46:55 AM,00:15:fa:d8:bb:00,04:56:04:bd:cb:fe,802.11,-77 dBm,1.193488,Probe Response,,,,Internet,1,,
144,12:46:56 AM,00:15:fa:d8:bb:00,da:a1:19:f8:fc:30,802.11,-75 dBm,0.165595,Probe Response,,,,Internet,1,,
145,12:46:56 AM,00:15:fa:d8:bb:00,04:56:04:bd:cb:fe,802.11,-75 dBm,0.006269,Probe Response,,,,Internet,1,,
146,12:46:56 AM,04:56:04:bd:cb:fe,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.079367,Probe Request,ALLVIEW,P9_Energy_mini,Telephone,,1,P9_Energy_mini,Smartphone - dual mode
147,12:46:57 AM,00:15:fa:d8:bb:00,70:b3:d5:00:ae:66,802.11,-77 dBm,0.69097,Probe Response,,,,Internet,1,,
148,12:46:57 AM,00:15:fa:d8:bb:00,70:b3:d5:00:ae:66,802.11,-75 dBm,0.016197,Probe Response,,,,Internet,1,,
149,12:46:57 AM,00:15:fa:d8:bb:00,70:b3:d5:00:ae:66,802.11,-77 dBm,0.037523,Probe Response,,,,Internet,1,,
150,12:46:57 AM,00:15:fa:d8:bb:00,70:b3:d5:00:ae:66,802.11,-77 dBm,0.003388,Probe Response,,,,Internet,1,,
151,12:46:57 AM,00:15:fa:d8:bb:00,70:b3:d5:00:ae:66,802.11,-77 dBm,0.05215,Probe Response,,,,Internet,1,,
152,12:46:57 AM,70:b3:d5:00:ae:66,ff:ff:ff:ff:ff:ff,802.11,-91 dBm,0.190826,Probe Request,,,,,1,,
153,12:46:58 AM,a4:50:46:43:3c:a7,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,1.079718,Probe Request,,,,Internet5G,1,,
154,12:47:00 AM,00:15:fa:d8:bb:00,88:b4:a6:5d:fc:b0,802.11,-77 dBm,2.267224,Probe Response,,,,Internet,1,,
155,12:47:01 AM,da:a1:19:e9:10:c8,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.666326,Probe Request,,,,,1,,
156,12:47:02 AM,02:8e:ae:91:a1:3e,ff:ff:ff:ff:ff:ff,802.11,-75 dBm,1.206403,Probe Request,,,,,1,,
157,12:47:03 AM,80:35:c1:79:d2:b8,ff:ff:ff:ff:ff:ff,802.11,-93 dBm,1.446375,Probe Request,,,,Internet,1,,
158,12:47:04 AM,00:15:fa:d8:bb:00,08:f6:9c:4f:e4:82,802.11,-77 dBm,0.050339,Probe Response,,,,Internet,1,,
159,12:47:04 AM,00:15:fa:d8:bb:00,14:d1:1f:70:40:39,802.11,-75 dBm,0.591326,Probe Response,,,,Internet,1,,
160,12:47:05 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.403463,Probe Request,,,,,1,,
161,12:47:05 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.009659,Probe Request,,,,,1,,
162,12:47:05 AM,14:d1:1f:70:40:39,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.010036,Probe Request,,,,,1,,
163,12:47:05 AM,08:ee:8b:6c:0e:6f,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.310092,Probe Request,,,,,1,,
164,12:47:05 AM,08:ee:8b:6c:0e:6f,ff:ff:ff:ff:ff:ff,802.11,-93 dBm,0.021667,Probe Request,,,,,1,,
165,12:47:06 AM,00:15:fa:d8:bb:00,08:ee:8b:6c:0e:6f,802.11,-75 dBm,0.648865,Probe Response,,,,Internet,1,,
166,12:47:06 AM,00:15:fa:d8:bb:00,08:ee:8b:6c:0e:6f,802.11,-75 dBm,0.099045,Probe Response,,,,Internet,1,,
167,12:47:06 AM,08:ee:8b:6c:0e:6f,ff:ff:ff:ff:ff:ff,802.11,-83 dBm,0.121253,Probe Request,,,,Internet,1,,
168,12:47:06 AM,88:b4:a6:fe:d0:84,ff:ff:ff:ff:ff:ff,802.11,-89 dBm,0.054476,Probe Request,,,,Internet,1,,
169,12:47:06 AM,da:a1:19:e9:ff:10,ff:ff:ff:ff:ff:ff,802.11,-87 dBm,0.08447,Probe Request,,,,,1,,
170,12:47:06 AM,d8:c4:e9:ad:1a:e4,ff:ff:ff:ff:ff:ff,802.11,-91 dBm,0.58027,Probe Request,,,,Internet,1,,
171,12:47:07 AM,7c:f9:0e:af:ab:89,ff:ff:ff:ff:ff:ff,802.11,-71 dBm,0.388611,Probe Request,,,,Internet,1,,
172,12:47:07 AM,7c:f9:0e:af:ab:89,ff:ff:ff:ff:ff:ff,802.11,-71 dBm,0.015155,Probe Request,,,,Internet,1,,
173,12:47:07 AM,00:15:fa:d8:bb:00,7c:f9:0e:af:ab:89,802.11,-75 dBm,0.005027,Probe Response,,,,Internet,1,,
174,12:47:08 AM,00:15:fa:d8:bb:00,32:0f:76:d8:fe:c8,802.11,-75 dBm,1.307477,Probe Response,,,,Internet,1,,
175,12:47:08 AM,00:15:fa:d8:bb:00,08:f6:9c:4f:e4:82,802.11,-75 dBm,0.040313,Probe Response,,,,Internet,1,,
176,12:47:08 AM,08:f6:9c:4f:e4:82,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.101514,Probe Request,,,,Internet,1,,
177,12:47:08 AM,08:f6:9c:4f:e4:82,ff:ff:ff:ff:ff:ff,802.11,-85 dBm,0.010866,Probe Request,,,,Internet,1,,
178,12:47:09 AM,7c:f9:0e:af:ab:89,ff:ff:ff:ff:ff:ff,802.11,-75 dBm,0.657557,Probe Request,,,,Internet,1,,
179,12:47:09 AM,00:15:fa:d8:bb:00,7c:f9:0e:af:ab:89,802.11,-75 dBm,0.00561,Probe Response,,,,Internet,1,,
180,12:47:10 AM,84:98:66:cd:c8:41,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,1.318756,Probe Request,,,,,1,,
181,12:47:10 AM,84:98:66:cd:c8:41,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.020273,Probe Request,,,,,1,,
182,12:47:10 AM,84:98:66:cd:c8:41,ff:ff:ff:ff:ff:ff,802.11,-81 dBm,0.020231,Probe Request,,,,,1,,
183,12:47:10 AM,80:a5:89:62:54:95,ff:ff:ff:ff:ff:ff,802.11,-93 dBm,0.033352,Probe Request,,,,Internet,1,,
